Z,dT,I,time
-0.005015486447130665,0.012422323226928711,0.0,1749983809.745833
-0.00517503659220101,0.013813972473144531,0.0,1749983809.7679572
-0.005334619169142003,0.024573564529418945,0.0,1749983809.789582
-0.005334619169142003,0.024573564529418945,0.0,1749983809.8117223
-0.005461801590944752,0.014945745468139648,0.0,1749983809.8344018
-0.005883714257370802,0.018506526947021484,0.0,1749983809.8559494
-0.006038296673581875,0.014055490493774414,0.0,1749983809.8778694
-0.005624043310515893,0.014924287796020508,0.0,1749983809.9001296
-0.005177112866197873,0.014199972152709961,0.0,1749983809.922543
-0.005320676399547199,0.01457524299621582,0.0,1749983809.9442172
-0.004949069011491891,0.013554811477661133,0.0,1749983809.9661195
-0.0051006396020450324,0.014528512954711914,0.0,1749983809.9876556
-0.0051006396020450324,0.014528512954711914,0.0,1749983810.0102332
-0.005252219765809182,0.028796911239624023,0.0,1749983810.0322328
-0.005252219765809182,0.01455545425415039,0.0,1749983810.053954
-0.005031889888440234,0.014992952346801758,0.0,1749983810.0762138
-0.005031889888440234,0.01626443862915039,0.0,1749983810.0988035
-0.0047210336463103745,0.01524972915649414,0.0,1749983810.1199343
-0.005023963807764242,0.022546768188476562,0.0,1749983810.1434202
-0.005047744767076739,0.013422727584838867,0.0,1749983810.1651258
-0.004787892922088257,0.015384435653686523,0.0,1749983810.1869593
-0.004787892922088257,0.015384435653686523,0.0,1749983810.2086852
-0.005074929226159184,0.013550996780395508,0.0,1749983810.231381
-0.004662019983263703,0.013928890228271484,0.0,1749983810.2528815
-0.004949472518016994,0.014910459518432617,0.0,1749983810.274232
-0.004949472518016994,0.02502155303955078,0.0,1749983810.2966535
-0.004592821041684288,0.026309728622436523,0.0,1749983810.318687
-0.004585076813522189,0.015319108963012695,0.0,1749983810.341175
-0.004736554311018526,0.023553133010864258,0.0,1749983810.3628888
-0.004592821041684288,0.013957738876342773,0.0,1749983810.3846633
-0.0050084328238823965,0.013907194137573242,0.0,1749983810.4066439
-0.005016207791674714,0.014373779296875,0.0,1749983810.4275734
-0.004880275372651904,0.014856100082397461,0.0,1749983810.450472
-0.004872510068983085,0.015165090560913086,0.0,1749983810.4715044
-0.004787671854799768,0.014858722686767578,0.0,1749983810.4935732
-0.004795345494162658,0.02206873893737793,0.0,1749983810.514837
-0.004795345494162658,0.02206873893737793,0.0,1749983810.5371807
-0.00470281419498997,0.031021833419799805,0.0,1749983810.5590754
-0.004566715468629436,0.01419830322265625,0.0,1749983810.581333
-0.004481767019359208,0.01901078224182129,0.0,1749983810.603515
-0.004353034546039334,0.028939485549926758,0.0,1749983810.6255171
-0.004109479463883504,0.0160825252532959,0.0,1749983810.647969
-0.004326408536248378,0.018253087997436523,0.0,1749983810.6693008
-0.004326408536248378,0.018253087997436523,0.0,1749983810.6918359
-0.0037935205805826305,0.017238378524780273,0.0,1749983810.7132528
-0.0037935205805826305,0.01458740234375,0.0,1749983810.7348013
-0.0037935205805826305,0.01458740234375,0.0,1749983810.757427
-0.003633524658801535,0.01566457748413086,0.0,1749983810.7792878
-0.003546198122410473,0.012957334518432617,0.0,1749983810.8009095
-0.003546198122410473,0.01909041404724121,0.0,1749983810.8230145
-0.0036892830315390767,0.015994548797607422,0.0,1749983810.8446221
-0.003393884677951497,0.015644550323486328,0.0,1749983810.866726
-0.003393884677951497,0.014398813247680664,0.0,1749983810.8889015
-0.0034423065027572343,0.015205144882202148,0.0,1749983810.910789
-0.003426030994659936,0.031624794006347656,0.0,1749983810.931903
-0.003426030994659936,0.015031099319458008,0.0,1749983810.954126
-0.0033685009595509734,0.01646137237548828,0.0,1749983810.9766307
-0.0032651055786380653,0.016554594039916992,0.0,1749983810.9993417
-0.0032651055786380653,0.02385234832763672,0.0,1749983811.0210903
-0.0032651055786380653,0.014082670211791992,0.0,1749983811.0426912
-0.0032466850611180854,0.015157699584960938,0.0,1749983811.06577
-0.0031457774659987107,0.014157772064208984,0.0,1749983811.0876992
-0.0031432275296964657,0.014586687088012695,0.0,1749983811.1108892
-0.0029861844812121147,0.013991594314575195,0.0,1749983811.1324022
-0.0028831912865020255,0.015473604202270508,0.0,1749983811.1537743
-0.0028831912865020255,0.01836252212524414,0.0,1749983811.175919
-0.002727069789824862,0.01318812370300293,0.0,1749983811.1971624
-0.0027094249412957065,0.015565633773803711,0.0,1749983811.2204149
-0.0026068771125858873,0.014536380767822266,0.0,1749983811.242422
-0.002598044388663073,0.013434648513793945,0.0,1749983811.2650967
-0.002574119464832254,0.01613163948059082,0.0,1749983811.2862878
-0.0027044065622577017,0.014211416244506836,0.0,1749983811.3075643
-0.0027044065622577017,0.021276473999023438,0.0,1749983811.329689
-0.0027622538520175825,0.015440702438354492,0.0,1749983811.3512037
-0.0027622538520175825,0.016130447387695312,0.0,1749983811.374413
-0.002857831159825722,0.015332460403442383,0.0,1749983811.3949418
-0.002857831159825722,0.015332460403442383,0.0,1749983811.4172552
-0.0029334665576959008,0.023317575454711914,0.0,1749983811.43963
-0.0030617356232921326,0.013136625289916992,0.0,1749983811.4613621
-0.0032586042923788763,0.021681785583496094,0.0,1749983811.4835818
-0.0033243140741620984,0.013015031814575195,0.0,1749983811.5060904
-0.003662726677807579,0.01328277587890625,0.0,1749983811.5280273
-0.0037277346810671887,0.015265941619873047,0.0,1749983811.5500755
-0.003928372276595921,0.01589488983154297,0.0,1749983811.5730267
-0.004267387515185319,0.01432943344116211,0.0,1749983811.594399
-0.004476960949967336,0.014094829559326172,0.0,1749983811.616994
-0.004664630430044272,0.013571500778198242,0.0,1749983811.63835
-0.004946947409202337,0.01520681381225586,0.0,1749983811.6601806
-0.00492503550428589,0.014513254165649414,0.0,1749983811.681879
-0.005333030462712456,0.012530803680419922,0.0,1749983811.7032785
-0.005333030462712456,0.012530803680419922,0.0,1749983811.7252557
-0.0057101602588938965,0.03062582015991211,0.0,1749983811.7480094
-0.005855987724086091,0.014871597290039062,0.0,1749983811.7699437
-0.0059051965191465935,0.01868438720703125,0.0,1749983811.791418
-0.006030543996747033,0.01381063461303711,0.0,1749983811.81383
-0.00636821579254356,0.013795852661132812,0.0,1749983811.8355446
-0.006499872398275751,0.017496585845947266,0.0,1749983811.8581946
-0.006606401452029552,0.014339923858642578,0.0,1749983811.8799844
-0.006829611561911595,0.02607440948486328,0.0,1749983811.9020247
-0.006922028092964076,0.014518976211547852,0.0,1749983811.923628
-0.006640908655494613,0.013914823532104492,0.0,1749983811.946009
-0.006628348501106699,0.015796422958374023,0.0,1749983811.9681704
-0.0068702064779837865,0.012597084045410156,0.0,1749983811.9901037
-0.0069799982809381125,0.018979310989379883,0.0,1749983812.0117824
-0.0069870076576828335,0.013616561889648438,0.0,1749983812.0336807
-0.006844284092812054,0.014796257019042969,0.0,1749983812.0556352
-0.00670888513534936,0.015437841415405273,0.0,1749983812.0783749
-0.006882636051213678,0.013463020324707031,0.0,1749983812.099998
-0.0067471395999955126,0.013790369033813477,0.0,1749983812.1216924
-0.00685627093668748,0.015720605850219727,0.0,1749983812.1429083
-0.006605119451545098,0.02664661407470703,0.0,1749983812.1657782
-0.006727910358365669,0.013207197189331055,0.0,1749983812.1879792
-0.006714863426790304,0.019112110137939453,0.0,1749983812.2112827
-0.006714863426790304,0.015476465225219727,0.0,1749983812.2327466
-0.006787022663072585,0.013764619827270508,0.0,1749983812.2544017
-0.006787022663072585,0.018358945846557617,0.0,1749983812.2760158
-0.00669550817036634,0.014733314514160156,0.0,1749983812.2977834
-0.00669550817036634,0.018027782440185547,0.0,1749983812.3215985
-0.0068237369658948836,0.016136646270751953,0.0,1749983812.3440437
-0.006810475104827988,0.019929170608520508,0.0,1749983812.3654478
-0.0066824329958675415,0.014874935150146484,0.0,1749983812.3880029
-0.006767735519710627,0.013949155807495117,0.0,1749983812.4102812
-0.006669356022491144,0.015923023223876953,0.0,1749983812.4316468
-0.006669356022491144,0.013638973236083984,0.0,1749983812.453234
-0.006528593452756413,0.015508174896240234,0.0,1749983812.475737
-0.006783945912693485,0.013773679733276367,0.0,1749983812.4986181
-0.006656277250132478,0.013882160186767578,0.0,1749983812.5204034
-0.006649849065987616,0.01479482650756836,0.0,1749983812.5430217
-0.006649849065987616,0.01346135139465332,0.0,1749983812.5649707
-0.006750739382694741,0.015040874481201172,0.0,1749983812.587043
-0.006737443850379979,0.013737916946411133,0.0,1749983812.609046
-0.006737443850379979,0.01934671401977539,0.0,1749983812.6306164
-0.006796305818580763,0.014864444732666016,0.0,1749983812.6508677
-0.0068029185192861556,0.017164945602416992,0.0,1749983812.6735697
-0.007028605931464272,0.014911174774169922,0.0,1749983812.6953082
-0.007028605931464272,0.01870560646057129,0.0,1749983812.7169738
-0.006762960714935011,0.014391899108886719,0.0,1749983812.739226
-0.006782736989489875,0.022891521453857422,0.0,1749983812.7613647
-0.006769194703598729,0.0148773193359375,0.0,1749983812.782951
-0.006887191435977958,0.014386653900146484,0.0,1749983812.8053215
-0.006762014573862678,0.01461482048034668,0.0,1749983812.8273027
-0.006610059322169076,0.014088869094848633,0.0,1749983812.8509731
-0.00668243429229228,0.014379501342773438,0.0,1749983812.8721697
-0.006917972732588861,0.012804269790649414,0.0,1749983812.8933883
-0.007027094945780991,0.030795574188232422,0.0,1749983812.9161184
-0.007027094945780991,0.030795574188232422,0.0,1749983812.9375803
-0.006772687532078032,0.02704310417175293,0.0,1749983812.9599996
-0.00692089749813493,0.013794422149658203,0.0,1749983812.9812782
-0.0067517559635001615,0.02069234848022461,0.0,1749983813.0036387
-0.006992862924694221,0.015011787414550781,0.0,1749983813.0267317
-0.006847818068753996,0.014383316040039062,0.0,1749983813.047913
-0.007094384200734124,0.015807390213012695,0.0,1749983813.0699599
-0.0069632810215232935,0.014474868774414062,0.0,1749983813.0925083
-0.006826351239848904,0.016712188720703125,0.0,1749983813.1144009
-0.006812512897957776,0.016301393508911133,0.0,1749983813.1367152
-0.006941355410512639,0.015683889389038086,0.0,1749983813.1596503
-0.006913251899619844,0.014165639877319336,0.0,1749983813.1812875
-0.006668578487582089,0.014641523361206055,0.0,1749983813.2031481
-0.007005606379515842,0.019145488739013672,0.0,1749983813.2252033
-0.006905254745785469,0.014560937881469727,0.0,1749983813.2470953
-0.006891176464796025,0.015207290649414062,0.0,1749983813.2696548
-0.0067692348983438445,0.016200542449951172,0.0,1749983813.291776
-0.00691249550001335,0.015347003936767578,0.0,1749983813.3138418
-0.007025615946763085,0.015712499618530273,0.0,1749983813.3354876
-0.006417982465418361,0.01427769660949707,0.0,1749983813.3571134
-0.006417982465418361,0.020215272903442383,0.0,1749983813.379319
-0.006647158932099566,0.01664566993713379,0.0,1749983813.4024482
-0.006889820177649218,0.02403879165649414,0.0,1749983813.4245386
-0.0067743838767480215,0.014745712280273438,0.0,1749983813.4469404
-0.0066596034890687664,0.01735997200012207,0.0,1749983813.4692352
-0.006538680536462236,0.014151573181152344,0.0,1749983813.4900064
-0.006417742797939644,0.024158954620361328,0.0,1749983813.513147
-0.006603075173347671,0.014957904815673828,0.0,1749983813.5346227
-0.006603075173347671,0.012155771255493164,0.0,1749983813.5566416
-0.00671783750427875,0.017396926879882812,0.0,1749983813.5783305
-0.006617171855392344,0.014235496520996094,0.0,1749983813.600423
-0.006723176013577621,0.013467550277709961,0.0,1749983813.622881
-0.00655540938784435,0.01921820640563965,0.0,1749983813.645138
-0.00646058306616055,0.01360774040222168,0.0,1749983813.6667094
-0.006533195440935629,0.015558958053588867,0.0,1749983813.6888716
-0.006446599315347834,0.01466822624206543,0.0,1749983813.7107377
-0.0066857559764842475,0.014380216598510742,0.0,1749983813.7331395
-0.006552010426947181,0.01531076431274414,0.0,1749983813.755182
-0.0066386373917235435,0.014355182647705078,0.0,1749983813.777446
-0.006331999919015481,0.015514373779296875,0.0,1749983813.8001215
-0.006331999919015481,0.014711856842041016,0.0,1749983813.821543
-0.0062453510655159205,0.022499561309814453,0.0,1749983813.8443587
-0.005768586831423421,0.016610145568847656,0.0,1749983813.865669
-0.005489309200395183,0.02082061767578125,0.0,1749983813.8883598
-0.005316124979213145,0.015761852264404297,0.0,1749983813.9112108
-0.004677967457591966,0.01382899284362793,0.0,1749983813.932732
-0.004677967457591966,0.015010356903076172,0.0,1749983813.955999
-0.004158105847073219,0.01614069938659668,0.0,1749983813.9776528
-0.0036657197655895913,0.019630908966064453,0.0,1749983813.9994416
-0.0031046394749505712,0.016798734664916992,0.0,1749983814.0217013
-0.002049536594512163,0.015918731689453125,0.0,1749983814.0435119
-0.0030205880404507116,0.022287845611572266,0.0,1749983814.0651727
-0.002696185515817868,0.02579355239868164,0.0,1749983814.0883067
-0.0008740153960236571,0.016301393508911133,0.0,1749983814.1100001
0.0009647887574753405,0.014382362365722656,0.0,1749983814.1318228
0.002315629285493172,0.018896102905273438,0.0,1749983814.1553326
0.004055308863495249,0.014421463012695312,0.0,1749983814.1765773
0.004055308863495249,0.014421463012695312,0.0,1749983814.1978774
0.00513382030893973,0.014473676681518555,0.0,1749983814.2200727
0.006726996820896565,0.014823198318481445,0.0,1749983814.2432666
0.007021424828081589,0.012016057968139648,0.0,1749983814.265183
0.007270503445264536,0.01367497444152832,0.0,1749983814.287162
0.00994886296890711,0.014961957931518555,0.0,1749983814.3106396
0.010419309843209051,0.021780014038085938,0.0,1749983814.3322134
0.011686850536018385,0.013927459716796875,0.0,1749983814.3537877
0.012911446452718522,0.013859748840332031,0.0,1749983814.376387
0.015472560209415114,0.015406608581542969,0.0,1749983814.3982599
0.01595632386175268,0.016021013259887695,0.0,1749983814.4202497
0.014161260381972657,0.014379024505615234,0.0,1749983814.4424992
0.01255512128788919,0.013913154602050781,0.0,1749983814.4639523
0.012559978040684181,0.013007164001464844,0.0,1749983814.4860957
0.01612569913846132,0.015585899353027344,0.0,1749983814.5084574
0.015971931840724173,0.013888359069824219,0.0,1749983814.5310903
0.0161508584901644,0.014468908309936523,0.0,1749983814.5527663
0.011588883549775582,0.014646291732788086,0.0,1749983814.5756028
0.012068283507368556,0.013529300689697266,0.0,1749983814.596526
0.012028850665325807,0.012852191925048828,0.0,1749983814.6190066
0.012028850665325807,0.02481245994567871,0.0,1749983814.641966
0.012028777457327446,0.01477813720703125,0.0,1749983814.6647866
0.012298265317032866,0.02159428596496582,0.0,1749983814.6864235
0.015254385929008029,0.015144824981689453,0.0,1749983814.7085493
0.012005469783743734,0.015093088150024414,0.0,1749983814.7296424
0.012005469783743734,0.014487981796264648,0.0,1749983814.751802
0.0117930286126759,0.013971090316772461,0.0,1749983814.7740736
0.011580587936933675,0.01382303237915039,0.0,1749983814.7962954
0.011287331491268149,0.016334056854248047,0.0,1749983814.8181572
0.010815827485137292,0.013164520263671875,0.0,1749983814.8398066
0.010603126939015854,0.01476740837097168,0.0,1749983814.8623447
0.010179393435196159,0.01478719711303711,0.0,1749983814.8845599
0.009754952328530173,0.017306089401245117,0.0,1749983814.906444
0.009413614609102958,0.014692544937133789,0.0,1749983814.927961
0.008773214952723232,0.01466512680053711,0.0,1749983814.9500756
0.00860655354196277,0.013644218444824219,0.0,1749983814.9712796
0.007838972278823037,0.015617132186889648,0.0,1749983814.9933915
0.007117420748923986,0.015300512313842773,0.0,1749983815.0153677
0.006560928044689772,0.013951778411865234,0.0,1749983815.0369666
0.0063096988236903875,0.01504206657409668,0.0,1749983815.0600145
0.0057865050493174155,0.024541139602661133,0.0,1749983815.082737
0.004895710980692476,0.02053236961364746,0.0,1749983815.1046152
0.004765514386795562,0.014145612716674805,0.0,1749983815.1266057
0.003128844804519724,0.015825271606445312,0.0,1749983815.150047
0.002138650114254558,0.015231609344482422,0.0,1749983815.1716835
0.002138650114254558,0.015231609344482422,0.0,1749983815.1946495
0.0007780677538558045,0.02724742889404297,0.0,1749983815.2162538
0.0007780677538558045,0.013689994812011719,0.0,1749983815.2379346
-0.00021848167558317748,0.01600360870361328,0.0,1749983815.2605479
-0.0006154286043534817,0.013512372970581055,0.0,1749983815.2839777
-0.0013214962480107562,0.01617717742919922,0.0,1749983815.3065698
-0.0016624583705274944,0.026212453842163086,0.0,1749983815.3283758
-0.0026374537774772576,0.014583349227905273,0.0,1749983815.3517368
-0.0033588787677033653,0.01415872573852539,0.0,1749983815.3733037
-0.00392912059533747,0.014112710952758789,0.0,1749983815.3965423
-0.004406243015320738,0.014320850372314453,0.0,1749983815.4184818
-0.004801081880209397,0.014335393905639648,0.0,1749983815.4401786
-0.004801081880209397,0.01853656768798828,0.0,1749983815.4621701
-0.005670388738962822,0.015242576599121094,0.0,1749983815.484086
-0.005753915205897664,0.014554500579833984,0.0,1749983815.506949
-0.006425916921128762,0.013782501220703125,0.0,1749983815.5284138
-0.006771173184384036,0.013892650604248047,0.0,1749983815.5491846
-0.006771173184384036,0.021372318267822266,0.0,1749983815.5712972
-0.007425488791168841,0.014462709426879883,0.0,1749983815.5942037
-0.007425488791168841,0.014125347137451172,0.0,1749983815.6164398
-0.007862451348168804,0.013398170471191406,0.0,1749983815.6379132
-0.007959247870666668,0.017578601837158203,0.0,1749983815.659798
-0.008224152316745467,0.015646934509277344,0.0,1749983815.6814005
-0.008461914289872407,0.017025470733642578,0.0,1749983815.7030685
-0.00858657360585448,0.014863252639770508,0.0,1749983815.7254925
-0.008739737157019386,0.014493942260742188,0.0,1749983815.7469733
-0.00873745310060956,0.014630317687988281,0.0,1749983815.76977
-0.008767667024668873,0.013981103897094727,0.0,1749983815.790997
-0.00896991166511085,0.01342463493347168,0.0,1749983815.8125818
-0.0090005173294835,0.01542353630065918,0.0,1749983815.8339815
-0.008984049093350805,0.014416694641113281,0.0,1749983815.8569577
-0.008914642879969266,0.01877117156982422,0.0,1749983815.878696
-0.008898289868378166,0.015908002853393555,0.0,1749983815.9007175
-0.00886514152961444,0.014442682266235352,0.0,1749983815.9223492
-0.00912894633976224,0.01500701904296875,0.0,1749983815.9431713
-0.008670572470559525,0.013344526290893555,0.0,1749983815.9653618
-0.008670572470559525,0.02587723731994629,0.0,1749983815.987073
-0.009012315924954039,0.013625383377075195,0.0,1749983816.0090413
-0.009012315924954039,0.01997828483581543,0.0,1749983816.0312839
-0.008901351699465822,0.013886690139770508,0.0,1749983816.0533743
-0.008984910013588482,0.014808177947998047,0.0,1749983816.0738885
-0.009376756562822835,0.020514249801635742,0.0,1749983816.0964243
-0.009057249942521125,0.013917207717895508,0.0,1749983816.1180258
-0.009391238821685044,0.015600442886352539,0.0,1749983816.1404738
-0.009280410354394279,0.015119791030883789,0.0,1749983816.1623135
-0.009070744210209166,0.0158078670501709,0.0,1749983816.1838536
-0.009336468545598853,0.012951135635375977,0.0,1749983816.2057443
-0.009336468545598853,0.012951135635375977,0.0,1749983816.2276392
-0.009173029692303365,0.014098405838012695,0.0,1749983816.2494998
-0.008778951700353735,0.015301704406738281,0.0,1749983816.2708018
-0.009199051288609738,0.013584375381469727,0.0,1749983816.2929902
-0.009581283560624097,0.015156984329223633,0.0,1749983816.3147557
-0.009664385478646368,0.01923823356628418,0.0,1749983816.3365839
-0.009817867420891134,0.013643264770507812,0.0,1749983816.3589258
-0.009817867420891134,0.013643264770507812,0.0,1749983816.3806856
-0.009779594372869753,0.01524806022644043,0.0,1749983816.402349
-0.009349055160767653,0.016444921493530273,0.0,1749983816.425222
-0.009752886478228901,0.014075040817260742,0.0,1749983816.4469306
-0.009552971485924202,0.013540029525756836,0.0,1749983816.4693038
-0.009223305429040733,0.017279624938964844,0.0,1749983816.4911182
-0.009492584440384857,0.015284538269042969,0.0,1749983816.5129626
-0.009478619949946076,0.013919591903686523,0.0,1749983816.5350153
-0.009066348261512978,0.016417980194091797,0.0,1749983816.556544
-0.009908484543428174,0.014538049697875977,0.0,1749983816.5792
-0.008844553281017681,0.014396429061889648,0.0,1749983816.6001315
-0.009333268077585615,0.013731718063354492,0.0,1749983816.6216323
-0.009333268077585615,0.020958423614501953,0.0,1749983816.6453118
-0.009190377791409998,0.016079425811767578,0.0,1749983816.6671956
-0.009190377791409998,0.013554573059082031,0.0,1749983816.6891894
-0.009268515391662515,0.014949560165405273,0.0,1749983816.7111166
-0.009115658931228647,0.013281822204589844,0.0,1749983816.7324266
-0.009760629177917325,0.020148515701293945,0.0,1749983816.7549658
-0.009293229602697508,0.015578746795654297,0.0,1749983816.775602
-0.009293229602697508,0.014208316802978516,0.0,1749983816.7993965
-0.009016498568262124,0.014710664749145508,0.0,1749983816.8209093
-0.009159196960197439,0.0132293701171875,0.0,1749983816.8431268
-0.009159196960197439,0.015076398849487305,0.0,1749983816.8645663
-0.009376378018307334,0.014326810836791992,0.0,1749983816.8864505
-0.009307243626574096,0.013707637786865234,0.0,1749983816.9086778
-0.00932459362941696,0.014240741729736328,0.0,1749983816.931119
-0.00932459362941696,0.014240741729736328,0.0,1749983816.9534092
-0.009173029692303365,0.025121212005615234,0.0,1749983816.9756806
-0.009256141834276114,0.013671875,0.0,1749983816.9984772
-0.009315918812194042,0.0172121524810791,0.0,1749983817.019757
-0.009372861416163529,0.013699054718017578,0.0,1749983817.0421202
-0.008853310509070041,0.013958454132080078,0.0,1749983817.0644367
-0.008970088329688533,0.014726638793945312,0.0,1749983817.086043
-0.00903879744801568,0.027202367782592773,0.0,1749983817.1079836
-0.00903879744801568,0.013633489608764648,0.0,1749983817.1304586
-0.009281215865908564,0.013738870620727539,0.0,1749983817.1527586
-0.009575614512251756,0.01382899284362793,0.0,1749983817.1736972
-0.009441438737523006,0.013816118240356445,0.0,1749983817.1961336
-0.009441438737523006,0.019263744354248047,0.0,1749983817.2186387
-0.00899822876632247,0.014574050903320312,0.0,1749983817.2399166
-0.00899822876632247,0.019733667373657227,0.0,1749983817.261905
-0.009215489304905908,0.014323711395263672,0.0,1749983817.284508
-0.009523680551808468,0.015805482864379883,0.0,1749983817.308051
-0.00926364234193749,0.013740777969360352,0.0,1749983817.3297312
-0.009120792843110593,0.021094560623168945,0.0,1749983817.351616
-0.009523680551808468,0.013773441314697266,0.0,1749983817.3748217
-0.008786185069129869,0.013678312301635742,0.0,1749983817.396494
-0.008826138033843774,0.023804664611816406,0.0,1749983817.4183877
-0.008826138033843774,0.014204025268554688,0.0,1749983817.4401388
-0.008743352845021231,0.015108346939086914,0.0,1749983817.4615207
-0.008482726737329247,0.015314340591430664,0.0,1749983817.484053
-0.008748764060825536,0.013202428817749023,0.0,1749983817.5056345
-0.008435830811870592,0.013295650482177734,0.0,1749983817.5284276
-0.00861095916767818,0.014821052551269531,0.0,1749983817.5499146
-0.008528454362914798,0.014098644256591797,0.0,1749983817.5728621
-0.008489426752284467,0.01391744613647461,0.0,1749983817.5947492
-0.008181291808282953,0.014204263687133789,0.0,1749983817.6163452
-0.008133259867769157,0.014848470687866211,0.0,1749983817.6388094
-0.007968723917823916,0.014923572540283203,0.0,1749983817.6603253
-0.008108788635114552,0.0147705078125,0.0,1749983817.681795
-0.00728796905198483,0.015959978103637695,0.0,1749983817.7029686
-0.007205745224296225,0.014759063720703125,0.0,1749983817.7254431
-0.007596332581805735,0.023052215576171875,0.0,1749983817.7479365
-0.006623184306174241,0.017041683197021484,0.0,1749983817.7688518
-0.0065528731455124,0.022143840789794922,0.0,1749983817.7918022
-0.006137593817383368,0.014592409133911133,0.0,1749983817.814468
-0.006055795047694259,0.014412403106689453,0.0,1749983817.8365595
-0.005759784482825407,0.012929916381835938,0.0,1749983817.8582683
-0.005181059229564919,0.016148090362548828,0.0,1749983817.8813498
-0.004820258406223838,0.019977569580078125,0.0,1749983817.9026463
-0.0042250363689188795,0.014163970947265625,0.0,1749983817.9243054
-0.004007468968252919,0.014528989791870117,0.0,1749983817.947048
-0.0032669720002179038,0.014020681381225586,0.0,1749983817.9688804
-0.0026835792221137026,0.015607595443725586,0.0,1749983817.9912133
-0.0015916773219380297,0.01586127281188965,0.0,1749983818.0131886
-0.000989855453530893,0.012408733367919922,0.0,1749983818.0354543
-0.0005558453961260965,0.013212203979492188,0.0,1749983818.0567317
0.0009779459111273515,0.013451576232910156,0.0,1749983818.0787437
0.0020650824721567002,0.01377558708190918,0.0,1749983818.1010203
0.004026779874866518,0.014774322509765625,0.0,1749983818.1226017
0.004594776559044772,0.015587091445922852,0.0,1749983818.144667
0.007005586005122978,0.015644550323486328,0.0,1749983818.1670172
0.008835242556884951,0.015470266342163086,0.0,1749983818.187867
0.008835242556884951,0.02084970474243164,0.0,1749983818.210054
0.012575632122824547,0.014975786209106445,0.0,1749983818.2323706
0.012575632122824547,0.01313018798828125,0.0,1749983818.2543762
0.01395587914229468,0.01349639892578125,0.0,1749983818.2777262
0.01451273049814526,0.024107694625854492,0.0,1749983818.2993453
0.015224502512680864,0.01398611068725586,0.0,1749983818.322311
0.018554863407933785,0.02436518669128418,0.0,1749983818.34375
0.022721981364341767,0.014088869094848633,0.0,1749983818.3656523
0.022354111908749072,0.013333797454833984,0.0,1749983818.3888936
0.023538186499800745,0.014319658279418945,0.0,1749983818.4100075
0.02498297021579946,0.023430824279785156,0.0,1749983818.4316027
0.02697343547926629,0.013559818267822266,0.0,1749983818.4527943
0.02660276705206667,0.016004085540771484,0.0,1749983818.4746735
0.02660276705206667,0.029675960540771484,0.0,1749983818.4962451
0.02675966142963889,0.013832807540893555,0.0,1749983818.5193806
0.026670994075845778,0.01883220672607422,0.0,1749983818.5413628
0.02667342342928275,0.013922929763793945,0.0,1749983818.5629537
0.026744072420969857,0.014698505401611328,0.0,1749983818.5856538
0.026744072420969857,0.013205528259277344,0.0,1749983818.6085534
0.026946278238764942,0.016584396362304688,0.0,1749983818.6310651
0.02705310914792794,0.017541170120239258,0.0,1749983818.6528714
0.02675225792063087,0.012917518615722656,0.0,1749983818.6747167
0.02533135300401943,0.020025968551635742,0.0,1749983818.6968765
0.023911244543729396,0.014537811279296875,0.0,1749983818.7182255
0.016540404932013936,0.013649702072143555,0.0,1749983818.741528
0.01257037191579564,0.02011251449584961,0.0,1749983818.7629223
0.011309381361137707,0.01371908187866211,0.0,1749983818.7844827
0.009535949503370951,0.013984441757202148,0.0,1749983818.8062718
0.007796180808063567,0.01530003547668457,0.0,1749983818.8283954
0.006688979599645366,0.014423131942749023,0.0,1749983818.8501747
0.006194029060256671,0.026384353637695312,0.0,1749983818.8730962
0.0049556205347666485,0.014626502990722656,0.0,1749983818.894287
0.003945411595013193,0.015594482421875,0.0,1749983818.9153616
0.003945411595013193,0.015594482421875,0.0,1749983818.936451
0.0029265314437109053,0.030751466751098633,0.0,1749983818.9602358
0.0019572735255512924,0.014046430587768555,0.0,1749983818.9819827
0.0014617779326039654,0.015084505081176758,0.0,1749983819.0037708
-0.00023880936184359977,0.014314651489257812,0.0,1749983819.025223
-0.00023880936184359977,0.014251470565795898,0.0,1749983819.048211
-0.0022651866115272843,0.014054298400878906,0.0,1749983819.0702765
-0.0022651866115272843,0.015811920166015625,0.0,1749983819.0920298
-0.0028958732569251914,0.014330625534057617,0.0,1749983819.113924
-0.0033631860794971716,0.015273332595825195,0.0,1749983819.1356752
-0.004276311455059851,0.016048192977905273,0.0,1749983819.1582434
-0.005010691713020012,0.01611495018005371,0.0,1749983819.1787617
-0.005944269941546064,0.014237165451049805,0.0,1749983819.2013402
-0.006310260641510844,0.01432037353515625,0.0,1749983819.2238066
-0.0065770240111164575,0.014243364334106445,0.0,1749983819.2457857
-0.0071616816619448475,0.015308856964111328,0.0,1749983819.268374
-0.007516680021379821,0.01390385627746582,0.0,1749983819.2910492
-0.007700123670472696,0.013885736465454102,0.0,1749983819.3142202
-0.007799687142397009,0.014701604843139648,0.0,1749983819.3363254
-0.007983175418848578,0.01440739631652832,0.0,1749983819.3584743
-0.007983175418848578,0.019298791885375977,0.0,1749983819.3799436
-0.008150981923401848,0.014372587203979492,0.0,1749983819.4012837
-0.008246500737347054,0.013629913330078125,0.0,1749983819.4231315
